index,course,req_type,requisite,object_tree,json_tree
4045,"ONCO630",2,"Corequisites: ONCO 610, ONCO 620","[]","{}"
4048,"ORGB330",1,"Prerequisite(s): MGCR 271 or an equivalent introductory statistics class, and MGCR 222.","[]","{}"
4059,"ORGB671",1,"Prerequisite: (INSY 660 OR INSY 662 OR Instructor's approval) AND (MGSC 660 OR MGSC 661 OR Instructor's approval)","[]","{}"
4060,"ORGB672",1,"Prerequisite: (INSY 660 OR INSY 662 OR Instructor's approval) AND (MGSC 660 OR MGSC 661 OR Instructor's approval)","[]","{}"
4062,"ORGB695",1,"Prerequisites: (INSY 660 OR INSY 662 OR Instructor's approval) AND (MGSC 660 OR MGSC 661 OR Instructor's approval)","[]","{}"
4064,"PARA410",1,"Prerequisite: one of LSCI 230, AEBI 211, ENVR 202, ENVB 305","[]","{}"
4065,"PARA424",1,"Prerequisite(s): AEBI 211 or LSCI 230 or permission of instructor","[]","{}"
4066,"PARA438",1,"Prerequisites: AEBI 202 or LSCI 202 or permission of instructor","[]","{}"
4067,"PATH300",1,"Prerequisites: BIOL 200, BIOL 201 or BIOC 212, PHGY 209. Pre-/co-requisite: PHGY 210 ","[]","{}"
4069,"PHAR300",1,"Prerequisites: BIOL 200, PHGY 209, PHGY 210 and one of BIOL 201 or ANAT/BIOC 212 or permission of instructor.","[]","{}"
4071,"PHAR303",1,"Prerequisites: BIOL 200, BIOL 201 or BIOC 212, PHGY 209 and PHGY 210 ","[]","{}"
4073,"PHAR503",1,"Prerequisites: PHAR 301 or PHAR 303; or permission of instructor","[]","{}"
4074,"PHAR504",1,"Prerequisites: PHAR 301 or PHAR 303; or permission of instructor","[]","{}"
4075,"PHAR505",1,"Prerequisite(s): PHAR 301, BIOC 311 or with permission of instructor","[]","{}"
4076,"PHAR508",1,"Prerequisite(s): PHAR 301 (PHAR 503 or PHAR 505 are also highly recommended)","[]","{}"
4080,"PHAR540",1,"Prerequisite: CHEM 222 (or equivalent) and BIOL 200 or CHEM 332","[]","{}"
4085,"PHAR590",2,"Corequisites: PHAR 599 or PHAR 598, or permission of the instructor.","[]","{}"
4091,"PHAR609",1,"Prerequisite(s): Any Pharmacology 500 level excluding PHAR 598 and 599.","[]","{}"
4092,"PHAR610",1,"Prerequisite(s): Any Pharmacology 500 level excluding PHAR 598 and 599.","[]","{}"
4093,"PHAR700",1,"Prerequisites: PHAR562 and PHAR 563, unless the student has been exempted previously from these courses by the Graduate Teaching Committee.","[]","{}"
4094,"PHGY209",1,"Prerequisites: BIOL 112, CHEM 110, CHEM 120, PHYS 101 or PHYS 131, and PHYS 102 or PHYS 142. Pre-/co-requisites: BIOL 200, CHEM 212 or equivalent.","[]","{}"
4095,"PHGY210",1,"Prerequisites: BIOL 112, CHEM 110, CHEM 120, PHYS 101 or PHYS 131, and PHYS 102 or PHYS 142. Pre-/co-requisite: BIOL 200, BIOL 201, BIOC 212, CHEM 212 or equivalent.","[]","{}"
4100,"PHGY312",1,"Prerequisites: PHGY 209 and PHGY 210 or equivalent, PHGY 311 or permission of the instructor ","[]","{}"
4101,"PHGY313",1,"Prerequisites: PHGY 209 and PHGY 210 or equivalent, PHGY 311 or permission of the instructor ","[]","{}"
4103,"PHGY351",1,"Prerequisites: PHGY 209, PHGY 210 and PHGY 311.","[]","{}"
4104,"PHGY351",2,"Corequisites: PHGY 312 and PHGY 313","[]","{}"
4105,"PHGY359D1",1,"Prerequisites: PHGY 209 and PHGY 210 or equivalent.","[]","{}"
4106,"PHGY359D1",2,"Corequisites: PHGY 311, PHGY 312 and PHGY 313.","[]","{}"
4109,"PHGY425",1,"Prerequisite: PHGY 311, PHGY 314, BIOL 200 or permission from instructor.","[]","{}"
4114,"PHGY499",1,"Prerequisites: PHGY 311, PHGY 312, PHGY 313, PHGY 314. Note: A form from the Student Affairs Officer, Room 1022, McIntyre Medical Bldg., must be completed prior to registration.","[]","{}"
4115,"PHGY502",1,"Prerequisites: PHGY 311, PHGY 312, and PHGY 313","[]","{}"
4117,"PHGY513",1,"Prerequisite: MIMM 314 or PHGY 313 or permission of the instructor","[]","{}"
4118,"PHGY515",1,"Prerequisite: PHGY 313 or PHGY 314 and permission of the instructor","[]","{}"
4120,"PHGY524",1,"Prerequisites: PHGY 209 and PHGY 210 (or NSCI 200 and NSCI 201), and a relevant 300-level course (PHGY 311, or PHGY 314, or PSYC 318, or BIOC 311, or other, with permission of course coordinator).","[]","{}"
4121,"PHGY525",1,"Prerequisites: NSCI 200 or PHGY 314 or permission of the instructor","[]","{}"
4122,"PHGY550",1,"Prerequisites: PHGY 311, and BIOL 202 or equivalent ","[]","{}"
4129,"PHIL334",1,"Prerequisite: one of PHIL 230, PHIL 237, PHIL 242, PHIL 343, or written permission of the instructor","[]","{}"
4130,"PHIL366",1,"Prerequisite: PHIL 360 or PHIL 361 is recommended ","[]","{}"
4139,"PHIL452",1,"Prerequisite: PHIL 354 or PHIL 355 ","[]","{}"
4140,"PHIL470",1,"Prerequisite: PHIL 370, PHIL 415 or written permission of instructor ","[]","{}"
4148,"PHTH201",1,"Prerequisite(s):  PHTH 245; ANAT 315; PHGY 209; ANAT 316; PHGY 210; POTH 225; POTH 250.  Valid CPR-AED level HCP certificate (before the practical work starts) Interviews and selection from the McGill Sport Medicine Clinic staff is required for this course (team allocation will be determined after the interview according to interview performance, availability and student interests)","[]","{}"
4150,"PHTH301",1,"Prerequisite(s): PHTH 245; ANAT 315; PHGY 209; ANAT 316; PHGY 210; POTH 225; POTH 250. Students require a valid CPR-AED level HCP certificate before the practical work begins. Required interviews and selection process for this course will be conducted by the McGill Sport Medicine Clinic staff.","[]","{}"
4151,"PHTH301D1",1,"Prerequisites: PHTH 245; ANAT 315; PHGY 209; ANAT 316; PHGY 210; POTH 225; POTH 250. Students require a valid CPR-AED level HCP certificate before the practical work begins. Required interviews and selection process for this course will be conducted by the McGill Sport Medicine Clinic staff.","[]","{}"
4152,"PHTH301D2",1,"Prerequisite: PHTH 301D1 and PHTH 245; ANAT 315; PHGY 209; ANAT 316; PHGY 210; POTH 225; POTH 250. Students require a valid CPR-AED level HCP certificate before the practical work begins. Required interviews and selection process for this course will be conducted by the McGill Sport Medicine Clinic staff.","[]","{}"
4154,"PHTH450",1,"Prerequisite(s): PHTH 245 and POTH 250","[]","{}"
4155,"PHTH550",1,"Prerequisites: ANAT 315 or EDKP 206 or equivalent, EDKP 395 or equivalent as judged by the admission process","[]","{}"
4156,"PHTH551",1,"Prerequisites: ANAT 321, POTH 455.  Restriction: Not open to students who have taken OCC1 335 and PHTH 338.","[]","{}"
4157,"PHTH554",1,"Prerequisites: ANAT 316, PHTH 225, PHTH 440, PHGY 209, or equivalent as judged by the admission process.","[]","{}"
4161,"PHTH571",1,"Prerequisite: PHTH 550, PHTH 551, PHTH 552 (or PHTH 554 and PHTH 564), PHTH 560, PHTH 561.","[]","{}"
4163,"PHTH573",1,"Prerequisite: PHTH 571, PHTH 572","[]","{}"
4164,"PHTH620",1,"Prerequisite: PHTH 571, PHTH 572, PHTH 573","[]","{}"
4165,"PHTH622",1,"Prerequisites: Clinical Affiliation 1 &amp; 2 or permission of instructor. PHTH 552 (or PHTH 554 and PHTH 564), PHTH 561.","[]","{}"
4166,"PHTH623",1,"Prerequisites: PHTH 550, PHTH 560.","[]","{}"
4168,"PHTH641",1,"Prerequisite: PHTH 552 (or PHTH 554 and PHTH 564)","[]","{}"
4170,"PHTH652",1,"Prerequisite(s): PHTH 440 and PHTH 552 (or PHTH 554 and PHTH 564).","[]","{}"
4172,"PHTH662",1,"Prerequisites: PHTH 551, PHTH 552 (or PHTH 554 and PHTH 564) , PHTH 623","[]","{}"
4186,"PHYS228",1,"Prerequisites: CEGEP Physics or PHYS 102 or PHYS 142 or permission of the instructor","[]","{}"
4189,"PHYS232",1,"Prerequisites: CEGEP Physics or PHYS 142, and CEGEP chemistry or CHEM 120, and PHYS 230.","[]","{}"
4194,"PHYS253",1,"Prerequisites: CEGEP physics or PHYS 131, and CEGEP chemistry or CHEM 120.","[]","{}"
4196,"PHYS257",2,"Corequisite: PHYS 230 or PHYS 251 ","[]","{}"
4200,"PHYS271",1,"Prerequisite: PHYS 251 or CIVE 281 ","[]","{}"
4201,"PHYS319",1,"Prerequisites: BIOL 200 or BIOL 219; MATH 222; PHYS 230 and (PHYS 232 or PHYS 253), or permission of the instructor.","[]","{}"
4202,"PHYS320",1,"Prerequisites: MATH 222; PHYS 230 or PHYS 260 or permission of the instructor.","[]","{}"
4203,"PHYS321",1,"Prerequisite(s): COMP 208; PHYS 257","[]","{}"
4204,"PHYS321",2,"Corequisite(s): PHYS 241; PHYS 258","[]","{}"
4206,"PHYS329",1,"Prerequisite(s): [BIOL 219 and (PHYS 253 or PHYS 232 or CHEM 345)] or permission of the instructor","[]","{}"
4211,"PHYS340",1,"Prerequisites: CEGEP physics or PHYS 142, MATH 222","[]","{}"
4213,"PHYS342",1,"Prerequisites: PHYS 340 or PHYS 242, Mathematics MATH 314, MATH 315 ","[]","{}"
4214,"PHYS346",1,"Prerequisite: PHYS 230 and PHYS 232, or PHYS 251","[]","{}"
4215,"PHYS350",1,"Prerequisites: MATH 248, MATH 325.","[]","{}"
4218,"PHYS357",1,"Prerequisites: MATH 223 or equivalent, and one of PHYS 230, PHYS 251, or CIVE 281","[]","{}"
4220,"PHYS359",2,"Corequisite: PHYS 457 or PHYS 447 or permission of the instructor.","[]","{}"
4221,"PHYS362",1,"Prerequisites: MATH 248 or equivalents, PHYS 253.","[]","{}"
4222,"PHYS404",1,"Prerequisite(s): PHYS 230 or PHYS 251, PHYS 232 or PHYS 253, MATH 315 or MATH 325, and MATH 222","[]","{}"
4223,"PHYS413",1,"Prerequisite: MATH 315, or MATH 325, and permission of the instructor ","[]","{}"
4224,"PHYS432",1,"Prerequisites: PHYS 230, MATH 223, MATH 314, MATH 315","[]","{}"
4225,"PHYS434",2,"Corequisite: PHYS 342 or PHYS 352, or permission of the instructor","[]","{}"
4228,"PHYS447",1,"Prerequisite(s): PHYS 346 or PHYS 446","[]","{}"
4232,"PHYS469",2,"Corequisite: PHYS 457 or PHYS 447 or permission of the instructor.","[]","{}"
4233,"PHYS519",1,"Prerequisites: (PHYS 329 or PHYS 333 or PHYS 362 or MATH 437) and (PHYS 340 or PHYS 350), or permission of the instructor.","[]","{}"
4245,"PLNT302",1,"Prerequisites: PLNT 201 or AEBI 210 or AEBI 211 or WILD 200","[]","{}"
4247,"PLNT312",1,"Prerequisite(s): AEBI 210 or ENVR 202 or BIOL 205 or permission of instructor.","[]","{}"
4248,"PLNT322",1,"Prerequisite(s): AEBI 210 or ENVR 202 or BIOL 205 or permission of instructor.","[]","{}"
4249,"PLNT353",1,"Prerequisites: AEBI 210 and LSCI 204 and LSCI 211 or permission of instructor.","[]","{}"
4250,"PLNT358",1,"Prerequisite: AEBI 210 or ENVR 202 or permission of instructor","[]","{}"
4251,"PLNT426",1,"Prerequisites: LSCI 204 and PLNT 353 or permission of instructor.","[]","{}"
4252,"PLNT430",1,"Prerequisite(s): AGRI 215, and one of PLNT 300, PLNT 302, PLNT 307, or PLNT 322 or permission from the instructor.","[]","{}"
4254,"PLNT435",1,"Prerequisites: AEBI 210 and LSCI 204","[]","{}"
4256,"PLNT470",2,"Corequisites: FDSC 475, FDSC 476, FDSC 477","[]","{}"
4258,"PLNT471",2,"Corequisites: PLNT 472 and PLNT 473","[]","{}"
4260,"PLNT472",2,"Corequisite: PLNT 471 and PLNT 473","[]","{}"
4262,"PLNT473",2,"Corequisite: PLNT 471 and PLNT 472","[]","{}"
4264,"PLNT635",1,"Prerequisites: AEMA 310 or equivalent; LSCI 204 or equivalent; and permission of the instructor.","[]","{}"
4265,"PLNT667",1,"Prerequisites: PLNT 664, PLNT 665","[]","{}"
4268,"POLI316",1,"Prerequisites At least one of POLI 212, POLI 221, POLI 222, POLI 226, POLI 227, or POLI 231.","[]","{}"
4269,"POLI317",1,"Prerequisites: at least one of POLI 212, POLI 221, POLI 222, POLI 226, POLI 227, or POLI 231.","[]","{}"
4270,"POLI318",1,"Prerequisite: POLI 211 or POLI 212 or written permission of instructor ","[]","{}"
4271,"POLI325",1,"Prerequisite(s): POLI 200 or POLI 212 or written permission of the instructor.","[]","{}"
4272,"POLI328",1,"Prerequisites: POLI 211 or POLI 212, or POLI 227 ","[]","{}"
4273,"POLI329",1,"Prerequisite: POLI 211, POLI 212, or written consent of instructor; Soviet history helpful but not required ","[]","{}"
4274,"POLI330",1,"Prerequisite: POLI 211 or POLI 212","[]","{}"
4276,"POLI333",1,"Prerequisite: POLI 231 or POLI 232 or PHIL 240 or at least two political science courses at the 300 level; or permission of the instructor","[]","{}"
4277,"POLI334",1,"Prerequisite: POLI 333 or written permission of the instructor. POLI 333 should be taken before this course","[]","{}"
4279,"POLI347",1,"Prerequisite: 160-243 prior to 1997-98; or POLI 244","[]","{}"
4280,"POLI349",1,"Prerequisites: POLI 243 or 244, or permission of the instructor.","[]","{}"
4282,"POLI361",1,"Prerequisite: POLI 211 or POLI 212.","[]","{}"
4283,"POLI362",1,"Prerequisites: A 200 or 300-level course in political theory, and POLI 243 or POLI 244","[]","{}"
4284,"POLI367",1,"Prerequisite: POLI 231, 232 or POLI 333","[]","{}"
4286,"POLI369",1,"Prerequisite: 200 level course in comparative politics (POLI 211, POLI 212, or POLI 227).","[]","{}"
4287,"POLI372",1,"Prerequisite: At least one course in Canadian politics such as, POLI 221 or POLI 222 OR Permission of the instructor.","[]","{}"
4288,"POLI378",1,"Prerequisite: POLI 221 or POLI 222 or permission of the instructor ","[]","{}"
4289,"POLI380",1,"Prerequisite(s): A 200-level course in comparative politics (POLI 211, POLI 212, or POLI 227).","[]","{}"
4290,"POLI381",1,"Prerequisite(s): A 200-level course in comparative politics (POLI 211, POLI 212, or POLI 227).","[]","{}"
4291,"POLI417",1,"Prerequisites: POLI 221 or POLI 221","[]","{}"
4292,"POLI420",1,"Prerequisite(s): One of the following: GEOG 316, GEOG 325, or GEOG 331; or one 200- or 300-level course in Comparative Politics required; or permission of instructor.","[]","{}"
4293,"POLI424",1,"Prerequisites: POLI 211 or POLI 212; and at least 3 credits in Political Science at the 300 level","[]","{}"
4295,"POLI431",1,"Prerequisite: POLI 211 or POLI 212 or POLI 328 ","[]","{}"
4296,"POLI433",1,"Prerequisite: POL1 231 or 232 or 333 or 334 or written permission","[]","{}"
4300,"POLI443",1,"Prerequisite: POLI 244 or permission of the instructor, or a 300-level course in International Relations.","[]","{}"
4303,"POLI461",1,"Prerequisite: POLI 311; POLI 312","[]","{}"
4304,"POLI475",1,"Prerequisite: POLI 211 or POLI 212.","[]","{}"
4307,"POLI666",1,"Prerequisite(s): POLI 612 or equivalent, and POLI 618 or equivalent.","[]","{}"
4311,"POTH225",1,"Prerequisites: PHGY 209 and ANAT 315","[]","{}"
4319,"POTH627",1,"Prerequisites: OCC1 547, OCC1 617","[]","{}"
4320,"POTH630",1,"Prerequisite: EPIB 607 or PSYC 305 or equivalent. ","[]","{}"
4321,"POTH633",1,"Prerequisites: OCC1 545, OCC1 549, OCC1 548","[]","{}"
4322,"POTH635",1,"Prerequisites: OCC1 545, OCC1 549","[]","{}"
4323,"POTH636",1,"Prerequisites: PHTH 560, PHTH 561, PHTH 552 (or PHTH 554 and PHTH 564).","[]","{}"
4325,"POTH665",1,"Prerequisite: POTH 663 and POTH 664 or permission of the instructor.","[]","{}"
4335,"PPHS612",1,"Prerequisite(s):  EPIB 601, EPIB 602 or PPHS 602, and EPIB 607 or permission of instructor.","[]","{}"
4336,"PPHS612D1",1,"Prerequisite(s): EPIB 601, EPIB 602 or PPHS 602, and EPIB 607 or permission of instructor.","[]","{}"
4340,"PPHS616",1,"Prerequisite(s): EPIB 603, EPIB 621, PPHS 612, or equivalent, or permission of the instructor.","[]","{}"
4341,"PPHS617",1,"Prerequisite(s): EPIB 603 and EPIB 621 or permission of the instructors.","[]","{}"
4342,"PPHS699",1,"Prerequisites: PPHS 602,PPHS 612, PPHS 629","[]","{}"
4348,"PSYC211",1,"Prerequisites: BIOL 111, 112 or 115, PSYC 100 or equivalent","[]","{}"
4349,"PSYC301",1,"Prerequisite(s): PSYC 211 or PSYC 213 or permission of instructor.","[]","{}"
4350,"PSYC302",1,"Prerequisite: any of the following: NSCI 201, PSYC 211, PSYC 212 or permission of instructor.","[]","{}"
4351,"PSYC304",1,"Prerequisites: two courses from PSYC 211, PSYC 212, PSYC 213, and PSYC 215 or permission of the instructor ","[]","{}"
4353,"PSYC306",1,"Prerequisites: PSYC 100, PSYC 204","[]","{}"
4355,"PSYC310",1,"Prerequisites: PSYC 204 or equivalent; one of PSYC 211, PSYC 212, PSYC 213, PSYC 215 or one of BIOL 111, BIOL 112, BIOL 115; or permission of instructor.","[]","{}"
4356,"PSYC317",1,"Prerequisites: PSYC 211 or NSCI 201 or BIOL 306 or PHGY 314 or permission of the instructor.","[]","{}"
4357,"PSYC318",1,"Prerequisite: NSCI 201 or PSYC 311 or BIOL 306 or PHGY 314.","[]","{}"
4358,"PSYC328",1,"Prerequisite: PSYC 213 and PSYC 215.","[]","{}"
4359,"PSYC329",1,"Prerequisites: PSYC 212 or PSYC 213 or permission of the instructor.","[]","{}"
4363,"PSYC340",1,"Prerequisite: PSYC 212 or PSYC 213.","[]","{}"
4365,"PSYC342",1,"Prerequisite: BIOL 111, BIOL 112, BIOL 115 or equivalent ","[]","{}"
4366,"PSYC351",1,"Prerequisite: PSYC 215 and PSYC 305","[]","{}"
4367,"PSYC352",1,"Prerequisite: PSYC 213 and PYSC 305.","[]","{}"
4368,"PSYC353",1,"Prerequisite(s): PSYC 212 and PSYC 305","[]","{}"
4375,"PSYC410",1,"Prerequisites: PSYC 213 and PSYC 311 (or NSCI 201). Knowledge of basic neuropsychology at the level covered in PSYC 311 is assumed.","[]","{}"
4377,"PSYC412",2,"Corequisite: PSYC 304 or PSYC 337 or permission of instructor","[]","{}"
4378,"PSYC413",1,"Prerequisite: PSYC 304 or PSYC 213 or equivalent ","[]","{}"
4379,"PSYC414",1,"Prerequisites: PSYC 304 and PSYC 305","[]","{}"
4380,"PSYC415",1,"Prerequisites: PSYC 211 (or NCSI 201), PSYC 212, and PSYC 213","[]","{}"
4381,"PSYC427",1,"Prerequisite: NSCI 201 or PSYC 211 and PSYC 212 or permission of instructor","[]","{}"
4382,"PSYC433",1,"Prerequisite(s): PSYC 212 or PSYC 213","[]","{}"
4385,"PSYC444",1,"Prerequisites: One of PSYC 211, NSCI 201, PHGY 209 AND one of PSYC 311, PSYC 317, PSYC 318, PSYC 342 or permission of instructor.","[]","{}"
4386,"PSYC450D1",1,"Prerequisites: PSYC 204, PSYC 305.","[]","{}"
4388,"PSYC470",1,"Prerequisites: NSCI 201 and (PSYC 318 or PHGY 311 or BIOL 306)","[]","{}"
4390,"PSYC473",1,"Prerequisites: PSYC 215 and PSYC 333 or PSYC 331 or PSYC 474","[]","{}"
4391,"PSYC474",1,"Prerequisite: PSYC 215, PSYC 204, and PSYC 333 or permission of instructor ","[]","{}"
4392,"PSYC475",1,"Prerequisites: PSYC 215 and (NSCI 201 or PSYC 211) and one of (PSYC 311 or PSYC 318 or PSYC 331 or PSYC 332 or PSYC 333), or permission of instructor.","[]","{}"
4393,"PSYC483",1,"Prerequisites: PSYC 305 and PSYC 337, or permission of instructor.","[]","{}"
4401,"PSYC488D1",1,"Prerequisites: PSYC 380D1/PSYC 380D2.  Departmental approval is required.","[]","{}"
4410,"PSYC496",1,"Prerequisite: PSYC 380D1/PSYC 380D2","[]","{}"
4411,"PSYC497",1,"Prerequisite: PSYC 380D1/PSYC 380D2.","[]","{}"
4413,"PSYC498D1",1,"Prerequisite: PSYC 380D1/PSYC 380D2","[]","{}"
4415,"PSYC499",1,"Prerequisites: PSYC 211, PSYC 212, PSYC 214, PSYC 215 and PSYC 305","[]","{}"
4416,"PSYC502",1,"Prerequisite: One of PSYC 311, PSYC 318, PSYC 342, NSCI 201, or permission of the instructor.","[]","{}"
4417,"PSYC506",1,"Prerequisites: PSYC 213 and PSYC 311, and one of PSYC 305 OR BIOL 373, or permission of instructor.","[]","{}"
4418,"PSYC507",1,"Prerequisites: PSYC 337, PSYC 328 and permission of the instructor.","[]","{}"
4419,"PSYC509",1,"Prerequisites: PSYC 204 and PSYC 337","[]","{}"
4421,"PSYC513",1,"Prerequisite(s): PSYC 212 or PSYC 213 and U3 standing; or permission of instructor","[]","{}"
4422,"PSYC514",1,"Prerequisite: BIOL 306 or PHGY 311 or NSCI 201 or NEUR 310 or permission of the instructor","[]","{}"
4423,"PSYC522",1,"Prerequisites: any two of the following NSCI 201, PSYC 311, PSYC 318, ANAT 321, PHGY 314, BIOL 306","[]","{}"
4424,"PSYC528",1,"Prerequisite: PSYC 337 or PSYC 412 or permission of instructor. Requires departmental approval.","[]","{}"
4425,"PSYC529",1,"Prerequisites: PSYC 212, PSYC 213, PSYC 204 (or equivalent)","[]","{}"
4426,"PSYC530",1,"Prerequisite: PSYC 340 or PSYC 316 or equivalent. Permission of instructor","[]","{}"
4427,"PSYC531",1,"Prerequisite: PSYC 305and (PSYC 439 or PSYC 536) or permission of the instructor","[]","{}"
4428,"PSYC535",1,"Prerequisites: PSYC 215; and PSYC 333 or PSYC 351 or PSYC 380.","[]","{}"
4429,"PSYC537",1,"Prerequisites: PSYC 213 and one of: PSYC 340, LING 200, or LING 201.","[]","{}"
4430,"PSYC539",1,"Prerequisites: PSYC 215; and PSYC 333 or PSYC 351 or PSYC 380.","[]","{}"
4431,"PSYC541",1,"Prerequisite: PSYC 305 and (PSYC 439 or PSYC 536)","[]","{}"
4433,"PSYC562",1,"Prerequisites: PSYC 305 (or equivalent) and PSYC 406.","[]","{}"
4463,"PSYT301",1,"Prerequisites: PHGY 201 or PHGY 209 or PHGY 210 or PSYC 100 or BIOL 201 or permission of instructor ","[]","{}"
4467,"PSYT455",1,"Prerequisite(s): BIOC 311, BIOC 312","[]","{}"
4468,"PSYT500",1,"Prerequisite (Undergraduate): BIOC 212 and BIOC 311, or BIOC 312, or BIOL 200 and BIOL 201, or PHGY 311, or PSYC 308 and an upper-level biological science course with permission of the instructors, or equivalent. Basic knowledge of cellular and molecular biology is required.","[]","{}"
4470,"PSYT505",1,"Prerequisites: PSYC 308, BIOL 306, PHGY 314 or permission of instructor","[]","{}"
4472,"PSYT522",1,"Prerequisites: BIOL 201, BIOC 212, ANAT 212, BIOL 202, BIOL 306, BIOL 370, ANAT 322 or equivalent; permission of the instructor if prerequisites are not met.","[]","{}"
4482,"QLSC600D1",1,"Prerequisite(s): BIOL 200 or BIOL 201; COMP 206, COMP 250, MATH 314; MATH 223 or MATH 236; MATH 323 or MATH 324","[]","{}"
4490,"REDM400",1,"Prerequisites: A 200- or 300-level course that deals with diversity of specimens or objects relevant to Museum-based research and collections. e.g. BIOL 215, BIOL 305, EPSC 210, EPSC 233, ANTH 208, ANTH 310, PLNT 358, WILD 212, WILD 313, or permission of instructor.","[]","{}"
4491,"REDM405",2,"Corequisites: ANTH/GEOG 451 and NRSC/BIOL 451","[]","{}"
4496,"RELG280",1,"Prerequisite(s): RELG 279, CLAS 220","[]","{}"
4497,"RELG308",1,"Prerequisites: One of RELG 202, 302 or JWST 211, 327, 328, 329, 330.","[]","{}"
4498,"RELG309",1,"Prerequisite: RELG 204, RELG 207, RELG 252, or RELG 253 recommended","[]","{}"
4499,"RELG310",1,"Prerequisite: RELG 323 or HIST 202 or HIST 203 or HIST 357 recommended.","[]","{}"
4500,"RELG315",1,"Prerequisites: RELG 204 or RELG 252 or RELG 253","[]","{}"
4501,"RELG316",1,"Prerequisites: RELG 204 or RELG 252 or RELG 253","[]","{}"
4502,"RELG317",1,"Prerequisites: RELG 204 or RELG 252 or RELG 253.","[]","{}"
4503,"RELG318",1,"Prerequisites: RELG 204 or RELG 252 or RELG 253.","[]","{}"
4504,"RELG319",1,"Prerequisites: RELG 204 or RELG 252 or RELG 253","[]","{}"
4505,"RELG337",1,"Prerequisite: RELG 252 or RELG 253 or permission of instructor ","[]","{}"
4506,"RELG344",1,"Prerequisites: RELG 252 or RELG 253.","[]","{}"
4515,"RELG369",1,"Prerequisite(s): RELG 252 or RELG 253","[]","{}"
4516,"RELG381",1,"Prerequisites: RELG 280, CLAS 222, or equivalent, with a minimum grade of 70%","[]","{}"
4520,"RELG407",1,"Prerequisites: RELG 202, or RELG 302 and RELG 303, or equivalent ","[]","{}"
4521,"RELG408",1,"Prerequisites: RELG 202, or RELG 302 and RELG 303 ","[]","{}"
4522,"RELG411",1,"Prerequisites: RELG 311 and RELG 312 ","[]","{}"
4527,"RELG445",1,"Prerequisite: RELG 252 or RELG 253","[]","{}"
4528,"RELG449",1,"Prerequisites: RELG 253 or RELG 352","[]","{}"
4534,"RELG459",1,"Prerequisites: RELG 252 or RELG 254","[]","{}"
4537,"RELG482",1,"Prerequisite: RELG 381 or equivalent, and RELG 311, RELG 312 ","[]","{}"
4539,"RELG535",1,"Prerequisite: RELG 456 or RELG 555 or permission of instructor","[]","{}"
